seed,algo,sigma_obs,alpha,avg_reward,reward_std,stab_error
17,EGP,1.0,1.0,-745.1126764278315,160.05280805191663,1.8057579360677993
17,FPRL,1.0,1.0,-766.257059930897,143.36246302346512,1.8082478239038777
17,ICRL,1.0,1.0,-941.6368266747384,179.5934886043419,1.7911154027554077
18,PPO,1.0,1.0,-561.6115418032961,145.64400645489482,1.8558184499730186
18,SAC,1.0,1.0,-603.617016483948,124.73666720592081,1.8298154675620057
18,EGP,1.0,1.0,-570.5025069414722,150.4561008213372,1.8565493048663417
18,FPRL,1.0,1.0,-916.4298869410092,293.3564461642036,1.829671725218174
18,ICRL,1.0,1.0,-570.5025069414722,150.4561008213372,1.8565493048663417
19,PPO,1.0,1.0,-604.6155554141989,123.30652063279925,1.8525329550876408
19,SAC,1.0,1.0,-661.7236258065881,129.04336499829455,1.894049219489298
19,EGP,1.0,1.0,-608.5051810772733,122.26876287180515,1.8508178245706826
19,FPRL,1.0,1.0,-986.1910785154175,218.3468130464413,1.8401527782826015
19,ICRL,1.0,1.0,-608.5051810772733,122.26876287180515,1.8508178245706826
20,PPO,1.0,1.0,-464.15160606806944,63.195812399400204,1.871626530222955
20,SAC,1.0,1.0,-601.2144565578949,160.86544794822396,1.9155511643577328
20,EGP,1.0,1.0,-467.4206958298039,62.79068403933998,1.8726449335342457
20,FPRL,1.0,1.0,-854.9139340660984,216.99515604964887,1.8512411441153256
20,ICRL,1.0,1.0,-467.4206958298039,62.79068403933998,1.8726449335342457
21,PPO,1.0,1.0,-613.3995877674247,111.22557725680574,1.9197792922455057
21,SAC,1.0,1.0,-690.9717518468401,146.9462542338913,1.8963960984036803
21,EGP,1.0,1.0,-586.4978903531785,98.65518474357478,1.901285566936738
21,FPRL,1.0,1.0,-1030.057510366752,228.91320636450058,1.89346067942719
21,ICRL,1.0,1.0,-570.3489476170005,86.84360863048585,1.9226137110594437
22,PPO,1.0,1.0,-499.75090555220487,91.72005759739889,1.8575890336518162
22,SAC,1.0,1.0,-611.9888982279523,161.0138798222102,1.8839723254604046
22,EGP,1.0,1.0,-537.3458932208537,110.76572416714838,1.8559606350645905
22,FPRL,1.0,1.0,-906.1776445620582,219.26218696671248,1.8223447576201246
22,ICRL,1.0,1.0,-537.3458932208537,110.76572416714838,1.8559606350645905
23,PPO,1.0,1.0,-429.1796053123238,33.95283287917569,1.8679655152687462
23,SAC,1.0,1.0,-535.6214363988261,102.36931925937132,1.8787492344772785
23,EGP,1.0,1.0,-435.7620647166053,38.44125957210369,1.8652892628280064
23,FPRL,1.0,1.0,-620.251634651129,90.6943987846547,1.8374924856167967
23,ICRL,1.0,1.0,-435.7620647166053,38.44125957210369,1.8652892628280064
24,PPO,1.0,1.0,-499.1537909829155,63.53641003723357,1.8862980140024619
24,SAC,1.0,1.0,-501.52184687291066,74.80061485396314,1.8486454090223678
24,EGP,1.0,1.0,-506.22156137382075,64.77462414222424,1.8870966552326112
24,FPRL,1.0,1.0,-949.622760641619,153.82790693226286,1.8572856493835006
24,ICRL,1.0,1.0,-506.22156137382075,64.77462414222424,1.8870966552326112
25,PPO,1.0,1.0,-588.3731739789985,99.86437479098734,1.9015324574452575
25,SAC,1.0,1.0,-623.1156282430027,122.86966758306811,1.9201872639517268
25,EGP,1.0,1.0,-591.1180077562786,101.40763100061663,1.901663832265523
25,FPRL,1.0,1.0,-985.5195135111659,216.32870387124444,1.897799260523771
25,ICRL,1.0,1.0,-591.1180077562786,101.40763100061663,1.901663832265523
26,PPO,1.0,1.0,-667.647693642877,167.64987074248126,1.8983820001166116
26,SAC,1.0,1.0,-555.5377300775494,85.0062141000357,1.8754755606261955
26,EGP,1.0,1.0,-675.6187892722777,178.94808632384394,1.901962934883652
26,FPRL,1.0,1.0,-922.017076169793,238.75779930161994,1.8864319314731541
26,ICRL,1.0,1.0,-675.6187892722777,178.94808632384394,1.901962934883652
27,PPO,1.0,1.0,-585.5176514925087,120.99042174441176,1.8722742934703267
27,SAC,1.0,1.0,-615.1712553103913,160.32450261876033,1.8629302112579904
27,EGP,1.0,1.0,-593.2708512240885,122.82987900087168,1.874616991780618
27,FPRL,1.0,1.0,-1002.0590016586782,233.93491659871424,1.86135231845882
27,ICRL,1.0,1.0,-593.2708512240885,122.82987900087168,1.874616991780618
28,PPO,1.0,1.0,-507.26218786659445,93.46021133326785,1.863619518078543
28,SAC,1.0,1.0,-548.62079797981,108.06702299238994,1.8949171614382534
28,EGP,1.0,1.0,-511.2322153299357,94.92370723330438,1.8643894979521953
28,FPRL,1.0,1.0,-835.6098879670656,248.3005244408695,1.8580772668664014
28,ICRL,1.0,1.0,-511.2322153299357,94.92370723330438,1.8643894979521953
29,PPO,1.0,1.0,-579.4468009617625,108.72760592154044,1.9028370366501874
29,SAC,1.0,1.0,-547.2977163308917,99.31723978969356,1.896656916751977
29,EGP,1.0,1.0,-579.7000811894587,103.78969525231595,1.901655059856193
29,FPRL,1.0,1.0,-1102.466885529355,220.86006176580656,1.8905131931630996
29,ICRL,1.0,1.0,-579.7000811894587,103.78969525231595,1.901655059856193
30,PPO,1.0,1.0,-566.8625864721431,83.3298575892107,1.9112299106830875
30,SAC,1.0,1.0,-623.2806116356508,101.5941185212124,1.8751831229465703
30,EGP,1.0,1.0,-564.8850542185997,85.80005375642685,1.9088982311598157
30,FPRL,1.0,1.0,-970.9737264859205,221.34378260003461,1.8783982213502448
30,ICRL,1.0,1.0,-564.8850542185997,85.80005375642685,1.9088982311598157
