seed,algo,n_agents,avg_reward,reward_std,collapse_count,final_resource
3,SAC,10,-5.152824800155784,0.02850026077601884,300,0.0
3,EGP,10,-32.40042343967439,0.4655012628541333,8,0.9156294429239443
3,FPRL,10,-5.158973111215586,0.033467063054415915,300,0.0
3,ICRL,10,-32.40042343967439,0.4655012628541333,8,0.9156294429239443
4,PPO,10,-32.54430756149159,0.538182897670828,4,0.8916609744081955
4,SAC,10,-5.164091876921591,0.04255757585826118,300,0.0
4,EGP,10,-32.54430756149159,0.538182897670828,4,0.8916609744081955
4,FPRL,10,-5.159483020331131,0.030781855693031757,300,0.0
4,ICRL,10,-32.54430756149159,0.538182897670828,4,0.8916609744081955
5,PPO,10,-32.553395452293366,0.5387160056989146,8,0.9319815433339979
5,SAC,10,-5.157851407511269,0.04968032987982371,300,0.0
5,EGP,10,-32.553395452293366,0.5387160056989146,8,0.9319815433339979
5,FPRL,10,-5.159459171639958,0.052535398866804514,300,0.0
5,ICRL,10,-32.553395452293366,0.5387160056989146,8,0.9319815433339979
6,PPO,10,-32.564742913154205,0.528002541120499,1,0.9183847759678262
6,SAC,10,-5.161531597380851,0.03423640714266298,300,0.0
6,EGP,10,-32.564742913154205,0.528002541120499,1,0.9183847759678262
6,FPRL,10,-5.167368172505177,0.045219129111724335,300,0.0
6,ICRL,10,-32.564742913154205,0.528002541120499,1,0.9183847759678262
7,PPO,10,-32.57259133552401,0.5645478714937202,22,0.9050353867876952
7,SAC,10,-5.167809765179576,0.040295767751795476,300,0.0
7,EGP,10,-32.57259133552401,0.5645478714937202,22,0.9050353867876952
7,FPRL,10,-5.157632997730279,0.03259340422650474,300,0.0
7,ICRL,10,-32.57259133552401,0.5645478714937202,22,0.9050353867876952
8,PPO,10,-32.56337929659201,0.592381118856523,3,0.9510986175792873
8,SAC,10,-5.156199686365801,0.041266310610807426,300,0.0
8,EGP,10,-32.56337929659201,0.592381118856523,3,0.9510986175792873
8,FPRL,10,-5.1546977220174535,0.041485087789185845,300,0.02499997615814209
8,ICRL,10,-32.56337929659201,0.592381118856523,3,0.9510986175792873
9,PPO,10,-32.584628512237884,0.5295555095209157,11,0.9201221807110528
9,SAC,10,-5.153856775532604,0.023492837997353723,300,0.0
9,EGP,10,-32.584628512237884,0.5295555095209157,11,0.9201221807110528
9,FPRL,10,-5.152465935694038,0.025886790556614907,300,0.0
9,ICRL,10,-32.584628512237884,0.5295555095209157,11,0.9201221807110528
10,PPO,10,-32.58254795050129,0.5777057887956256,5,0.9113892633640023
10,SAC,10,-5.1649437141221295,0.04297585575427769,300,0.0
10,EGP,10,-32.58254795050129,0.5777057887956256,5,0.9113892633640023
10,FPRL,10,-5.159370295753967,0.031196939639119035,300,0.0
10,ICRL,10,-32.58254795050129,0.5777057887956256,5,0.9113892633640023
11,PPO,10,-32.60539436810696,0.5641151901248797,6,0.9051213557961805
